SCHEME_CODE,SCHEME_NAME,SCHEME_TYPE,COMPANY_ID,LAUNCH_DATE
152578,Tata Nifty Financial Services Index Fund - Direct Plan - IDCW Reinvestment,-,1064,
152574,Tata Nifty Financial Services Index Fund - Regular Plan - Growth,INF277KA1AX0,1064,
152575,Tata Nifty Financial Services Index Fund - Regular Plan - IDCW Payout,INF277KA1AY8,1064,
152576,Tata Nifty Financial Services Index Fund - Regular Plan - IDCW Reinvestment,-,1064,
151301,Tata Nifty G Sec Dec 2026 Index Fund-Direct Plan-Growth,INF277KA1794,1064,
151302,Tata Nifty G Sec Dec 2026 Index Fund-Direct Plan-IDCW Payout,INF277KA1810,1064,
151305,Tata Nifty G Sec Dec 2026 Index Fund-Direct Plan-IDCW Reinvestment,-,1064,
151306,Tata Nifty G Sec Dec 2026 Index Fund-Regular Plan-Growth,INF277KA1828,1064,
151304,Tata Nifty G Sec Dec 2026 Index Fund-Regular Plan-IDCW Payout,INF277KA1844,1064,
151303,Tata Nifty G SEc Dec 2026 Index Fund-Regular Plan-IDCW Reinvestment,-,1064,
151273,Tata Nifty G-Sec Dec 2029 Index Fund - Direct Plan - Growth,INF277KA1737,1064,
151274,Tata Nifty G-Sec Dec 2029 Index Fund - Direct Plan - IDCW Payout,INF277KA1752,1064,
151278,Tata Nifty G-Sec Dec 2029 Index Fund - Direct Plan - IDCW Reinvestment,-,1064,
151275,Tata Nifty G-Sec Dec 2029 Index Fund - Regular Plan - Growth,INF277KA1760,1064,
151277,Tata Nifty G-Sec Dec 2029 Index Fund - Regular Plan - IDCW Payout,INF277KA1786,1064,
151276,Tata Nifty G-Sec Dec 2029 Index Fund - Regular Plan - IDCW Reinvestment,-,1064,
152742,Tata Nifty India Tourism Index Fund - Direct - Growth,INF277KA1CC0,1064,
152744,Tata Nifty India Tourism Index Fund - Direct - IDCW Payout,INF277KA1CD8,1064,
152743,Tata Nifty India Tourism Index Fund - Direct - IDCW Reinvestment,-,1064,
152746,Tata Nifty India Tourism Index Fund - Regular - Growth,INF277KA1BZ3,1064,
152745,Tata Nifty India Tourism Index Fund - Regular - IDCW Payout,INF277KA1CA4,1064,
152747,Tata Nifty India Tourism Index Fund - Regular - IDCW Reinvestment,-,1064,
153581,Tata Nifty Midcap 150 Index Fund - Direct Plan - Growth Option,INF277KA1DZ9,1064,
153579,Tata Nifty Midcap 150 Index Fund - Direct Plan - IDCW Payout Option,INF277KA1EB8,1064,
153577,Tata Nifty Midcap 150 Index Fund - Direct Plan - IDCW Reinvestment Option,-,1064,
153580,Tata Nifty Midcap 150 Index Fund - Regular Plan - Growth Option,INF277KA1DW6,1064,
153582,Tata Nifty Midcap 150 Index Fund - Regular Plan - IDCW Payout Option,INF277KA1DY2,1064,
153578,Tata Nifty Midcap 150 Index Fund - Regular Plan - IDCW Reinvestment Option,-,1064,
150738,Tata Nifty Midcap 150 Momentum 50 Index Fund - Growth - Direct Plan,INF277KA1612,1064,
150741,Tata Nifty Midcap 150 Momentum 50 Index Fund - Growth - Regular Plan,INF277KA1646,1064,
150740,Tata Nifty Midcap 150 Momentum 50 Index Fund - IDCW Payout - Direct Plan,INF277KA1638,1064,
150742,Tata Nifty Midcap 150 Momentum 50 Index Fund - IDCW Payout - Regular Plan,INF277KA1661,1064,
150739,Tata Nifty Midcap 150 Momentum 50 Index Fund - IDCW Reinvestment - Direct Plan,-,1064,
150743,Tata Nifty Midcap 150 Momentum 50 Index Fund - IDCW Reinvestment - Regular Plan,-,1064,
152564,Tata Nifty MidSmall Healthcare Index Fund - Direct Plan - Growth,INF277KA1BG3,1064,
152565,Tata Nifty MidSmall Healthcare Index Fund - Direct Plan - IDCW Payout,INF277KA1BH1,1064,
152566,Tata Nifty MidSmall Healthcare Index Fund - Direct Plan - IDCW Reinvestment,-,1064,
152567,Tata Nifty MidSmall Healthcare Index Fund - Regular Plan - Growth,INF277KA1BD0,1064,
152562,Tata Nifty MidSmall Healthcare Index Fund - Regular Plan - IDCW Payout,INF277KA1BE8,1064,
152563,Tata Nifty MidSmall Healthcare Index Fund - Regular Plan - IDCW Reinvestment,-,1064,
152570,Tata Nifty Realty Index Fund - Direct Plan - Growth,INF277KA1AO9,1064,
152571,Tata Nifty Realty Index Fund - Direct Plan - IDCW Payout,INF277KA1AP6,1064,
152572,Tata Nifty Realty Index Fund - Direct Plan - IDCW Reinvestment,-,1064,
152573,Tata Nifty Realty Index Fund - Regular Plan - Growth,INF277KA1AL5,1064,
152568,Tata Nifty Realty Index Fund - Regular Plan - IDCW Payout,INF277KA1AM3,1064,
152569,Tata Nifty Realty Index Fund - Regular Plan - IDCW Reinvestment,-,1064,
150331,Tata Nifty SDL Plus AAA PSU Bond Dec 6040 Index Fund -Regular Plan-IDCW Payout,INF277KA1414,1064,
150326,Tata Nifty SDL Plus AAA PSU Bond Dec 6040 Index Fund- Direct Plan-Growth,INF277KA1372,1064,
150328,Tata Nifty SDL Plus AAA PSU Bond Dec 6040 Index Fund-Direct Plan- IDCW Reinvestment,-,1064,
150327,Tata Nifty SDL Plus AAA PSU Bond Dec 6040 Index Fund-Direct Plan-IDCW Payout,INF277KA1380,1064,
150330,Tata Nifty SDL Plus AAA PSU Bond Dec 6040 Index Fund-Regular Plan -Growth,INF277KA1406,1064,
150329,Tata Nifty SDL Plus AAA PSU Bond Dec 6040 Index Fund-Regular Plan- IDCW Reinvestment,-,1064,
152837,Tata Nifty200 Alpha 30 Index Fund - Direct - IDCW Payout,INF277KA1CJ5,1064,
152833,Tata Nifty200 Alpha 30 Index Fund - Direct - IDCW Reinvestment,-,1064,
152836,Tata Nifty200 Alpha 30 Index Fund - Direct -Growth,INF277KA1CI7,1064,
152835,Tata Nifty200 Alpha 30 Index Fund - Regular - IDCW Payout,INF277KA1CG1,1064,
152838,Tata Nifty200 Alpha 30 Index Fund - Regular - IDCW Reinvestment,-,1064,
152834,Tata Nifty200 Alpha 30 Index Fund - Regular -Growth,INF277KA1CF3,1064,
152588,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund -Direct Plan-Growth,INF277KA1BM1,1064,
152589,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund -Direct Plan-IDCW-Payout,INF277KA1BN9,1064,
152593,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund -Direct Plan-IDCW-Reinvestment,-,1064,
152592,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund -Regular Plan -IDCW-Reinvestment,-,1064,
152590,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund -Regular Plan-Growth,INF277KA1BJ7,1064,
152591,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund -Regular Plan-IDCW Payout,INF277KA1BK5,1064,
152595,Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund - Direct Plan - Growth,INF277KA1BS8,1064,
152598,Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund - Direct Plan - IDCW Payout,INF277KA1BT6,1064,
152594,Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund - Direct Plan - IDCW Reinvestment,-,1064,
152596,Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund - Regular Plan - Growth,INF277KA1BP4,1064,
152597,Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund - Regular Plan - IDCW Payout,INF277KA1BQ2,1064,
152599,Tata Nifty500 Multicap Infrastructure 50:30:20 Index Fund - Regular Plan - IDCW Reinvestment,-,1064,
118881,Taurus Nifty 50 Index Fund - Direct Plan - Growth,INF044D01CQ5,981,
118882,Taurus Nifty 50 Index Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,INF044D01CR3,981,
112948,Taurus Nifty 50 Index Fund - Regular Plan - Growth,INF044D01948,981,
112949,Taurus Nifty 50 Index Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option,INF044D01914,981,
143341,UTI Nifty Next 50 Index Fund - Direct Plan - Growth Option,INF789FC12T1,1067,
143340,UTI Nifty Next 50 Index Fund - Regular Plan - Growth Option,INF789FC11T3,1067,
151764,UTI BSE Housing Index Fund - Direct Plan - Growth Option,INF789F1AYR1,1067,
151763,UTI BSE Housing Index Fund - Regular Plan - Growth Option,INF789F1AYS9,1067,
149881,UTI BSE Low Volatility Index Fund - Direct Plan  - Growth Option,INF789F1AVF2,1067,
149880,UTI BSE Low Volatility Index Fund - Regular Plan - Growth Option,INF789F1AVE5,1067,
149803,UTI BSE Sensex Index Fund - Direct Plan - Growth Option,INF789F1AVD7,1067,
149802,UTI BSE Sensex Index Fund - Regular Plan  -Growth Option,INF789F1AVC9,1067,
151185,UTI CRISIL SDL Maturity April 2033 Index Fund - Direct Plan - Growth Option,INF789F1AWX3,1067,
151184,UTI CRISIL SDL Maturity April 2033 Index Fund - Regular Plan - Growth Option,INF789F1AWW5,1067,
151239,UTI CRISIL SDL Maturity June 2027 Index Fund - Direct Plan - Growth Option,INF789F1AWZ8,1067,
151238,UTI CRISIL SDL Maturity June 2027 Index Fund - Regular Plan - Growth Option,INF789F1AWY1,1067,
148703,UTI Nifty 200 Momentum 30 Index Fund - Direct Plan - Growth Option,INF789F1AUT5,1067,
148704,UTI Nifty 200 Momentum 30 Index Fund - Regular Plan - Growth Option,INF789F1AUS7,1067,
152859,UTI Nifty 200 Quality 30 Index Fund - Direct Plan - Growth Option,INF789F1AZH9,1067,
152858,UTI Nifty 200 Quality 30 Index Fund - Regular Plan - Growth Option,INF789F1AZG1,1067,
120717,UTI Nifty 50 Index Fund - Direct Plan - IDCW,INF789F01WY2,1067,
120716,UTI Nifty 50 Index Fund - Growth Option- Direct,INF789F01XA0,1067,
100822,UTI Nifty 50 Index Fund - Regular Plan - Growth Option,INF789F01JN2,1067,
100823,UTI Nifty 50 Index Fund - Regular Plan - IDCW,INF789F01JL6,1067,
151739,UTI Nifty 500 Value 50 Index Fund - Direct Plan - Growth Option,INF789F1AYN0,1067,
151738,UTI Nifty 500 Value 50 Index Fund - Regular Plan - Growth Option,INF789F1AYO8,1067,
153086,UTI Nifty Alpha Low-Volatility 30 Index Fund - Direct Plan - Growth Option,INF789F1AZM9,1067,
153087,UTI Nifty Alpha Low-Volatility 30 Index Fund - Regular Plan - Growth Option,INF789F1AZL1,1067,
153270,UTI Nifty India Manufacturing Index Fund - Direct Plan - Growth Option,INF789F1AB48,1067,
153271,UTI Nifty India Manufacturing Index Fund - Regular Plan - Growth Option,INF789F1AB30,1067,
153089,UTI Nifty Midcap 150 Index Fund - Direct Plan - Growth Option,INF789F1AZO5,1067,
153088,UTI Nifty Midcap 150 Index Fund - Regular Plan - Growth Option,INF789F1AZN7,1067,
150313,UTI Nifty Midcap 150 Quality 50 Index Fund - Direct Plan - Growth Option,INF789F1AVH8,1067,
150312,UTI Nifty Midcap 150 Quality 50 Index Fund - Regular Plan - Growth Option,INF789F1AVG0,1067,
153272,UTI Nifty Midsmallcap 400 Momentum Quality 100 Index Fund - Direct Plan - Growth Option,INF789F1AB22,1067,
153273,UTI Nifty Midsmallcap 400 Momentum Quality 100 Index Fund - Regular Plan - Growth Option,INF789F1AB06,1067,
152864,UTI Nifty Private Bank Index Fund - Direct Plan - Growth Option,INF789F1AZJ5,1067,
152865,UTI Nifty Private Bank Index Fund - Regular Plan - Growth Option,INF789F1AZI7,1067,
151364,UTI NIFTY SDL Plus AAA PSU Bond Apr 2026 75:25 Index Fund - Direct Plan - Growth Option,INF789F1AXL6,1067,
151363,UTI NIFTY SDL Plus AAA PSU Bond Apr 2026 75:25 Index Fund - Regular Plan - Growth Option,INF789F1AXK8,1067,
151487,UTI NIFTY SDL Plus AAA PSU Bond Apr 2028- 75:25 Index Fund - Direct Plan - Growth Option,INF789F1AXR3,1067,
151488,UTI NIFTY SDL Plus AAA PSU Bond Apr 2028- 75:25 Index Fund - Regular Plan - Growth Option,INF789F1AXQ5,1067,
151762,UTI Nifty50 Equal Weight Index Fund - Direct Plan - Growth Option,INF789F1AYP5,1067,
151761,UTI Nifty50 Equal Weight Index Fund - Regular Plan - Growth Option,INF789F1AYQ3,1067,
152157,Zerodha ELSS Tax Saver Nifty LargeMidcap 250 Index Fund - Direct Plan - Growth option,INF0R8F01026,1008,
152156,Zerodha Nifty LargeMidcap 250 Index Fund - Direct Plan - Growth option,INF0R8F01018,1008,
153415,360 ONE Silver ETF,INF579M01BC3,985,
139581,Aditya Birla Sun Life BSE Sensex ETF,INF209KB10E8,1051,
152802,Aditya Birla Sun Life Crisil 10 Year Gilt ETF,INF209KC1142,1051,
152732,ADITYA BIRLA SUN LIFE CRISIL BROAD BASED GILT ETF,INF209KC1134,1051,
151533,Aditya Birla Sun Life CRISIL Liquid Overnight ETF - IDCW Daily Reinvestment with Weekly Payout,INF209KB18T9,1051,
150498,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,INF209KB14K7,1051,
150497,Aditya Birla Sun Life Nifty 200 Quality 30 ETF,INF209KB15K4,1051,
115512,Aditya Birla Sun Life Nifty 50 ETF,INF209KB19D1,1051,
147735,Aditya Birla Sun Life Nifty Bank ETF,INF209KB17D5,1051,
149262,Aditya Birla Sun Life Nifty Healthcare ETF,INF209KB10C2,1051,
149293,Aditya Birla Sun Life Nifty IT ETF,INF209KB11D8,1051,
145881,Aditya Birla Sunlife Nifty Next 50 ETF,INF209KB16D7,1051,
152620,Aditya Birla Sun Life Nifty PSE ETF,INF209KB19Z4,1051,
149779,Aditya Birla Sun Life Silver ETF,INF209KB19F6,1051,
153451,ANGEL ONE NIFTY 1D RATE LIQUID ETF - GROWTH,INF1J2R01056,987,
153531,ANGEL ONE NIFTY 50 ETF,INF1J2R01064,987,
153332,ANGEL ONE NIFTY TOTAL MARKET ETF,INF1J2R01015,987,
151585,Axis BSE Sensex ETF,INF846K010Q0,1052,
141545,Axis Nifty 50 ETF,INF846K01W98,1052,
148926,Axis Nifty AAA Bond Plus SDL Apr 2026 50:50 ETF,INF846K01Z04,1052,
148559,Axis NIFTY Bank ETF,INF846K01X63,1052,
148934,Axis NIFTY Healthcare ETF,INF846K01Z12,1052,
149156,Axis NIFTY India Consumption ETF,INF846K016C7,1052,
148799,Axis IT ETF,INF846K01Y96,1052,
153414,Axis Nifty500 Value 50 ETF,INF846KA1119,1052,
150610,Axis Silver ETF,INF846K011K1,1052,
152638,Bajaj Finserv Nifty 1D Rate Liquid ETF,INF0QA701854,989,
152356,Bajaj Finserv Nifty 50 ETF,INF0QA701722,989,
152357,Bajaj Finserv Nifty Bank ETF,INF0QA701714,989,
139840,BANDHAN BSE Sensex ETF,INF194KA1T91,1053,
139839,BANDHAN Nifty 50 ETF,INF194KA1U07,1053,
152683,Baroda BNP Paribas Nifty Bank ETF,INF251K01TL6,1024,
152555,DSP BSE Liquid Rate ETF,INF740KA1UM0,1055,
151886,DSP BSE Sensex ETF,INF740KA1SZ6,1055,
153228,DSP BSE SENSEX Next 30 ETF,INF740KA1VE5,1055,
142589,DSP NIFTY 1D Rate Liquid ETF,-,1055,
149286,DSP Nifty 50 Equal Weight ETF,INF740KA1QK2,1055,
149392,DSP Nifty 50 ETF,INF740KA1CL0,1055,
151262,DSP Nifty Bank ETF,INF740KA1RX3,1055,
152306,DSP Nifty Healthcare ETF,INF740KA1UF4,1055,
151820,DSP Nifty IT ETF,INF740KA1SX1,1055,
149403,DSP Nifty Midcap 150 Quality 50 ETF,INF740KA1QL0,1055,
151887,DSP Nifty Private Bank ETF,INF740KA1TA7,1055,
151888,DSP Nifty PSU Bank ETF,INF740KA1SY9,1055,
152812,DSP Nifty Top 10 Equal Weight ETF,INF740KA1UR9,1055,
150523,DSP Silver ETF,INF740KA1RE3,1055,
147849,Bharat Bond ETF - April 2030,INF754K01KO2,993,
149398,BHARAT Bond ETF - April 2032,INF754K01OB1,993,
150987,BHARAT Bond ETF - April 2033,INF754K01QX0,993,
148444,BHARAT Bond ETF April 2025,INF754K01LD3,993,
148445,BHARAT Bond ETF- April 2031,INF754K01LE1,993,
153180,Edelweiss BSE Capital Markets & Insurance  ETF - Growth,INF754K01TX4,993,
152857,Edelweiss Nifty Bank ETF - Growth,INF754K01TE4,993,
152981,Edelweiss Nifty500 Multicap Momentum Quality 50 ETF - Growth,INF754K01TF1,993,
152212,Edelweiss Silver ETF,INF754K01SF3,993,
153744,Groww BSE Power ETF,INF666M01LM6,994,
152891,Groww Nifty 1D Rate Liquid ETF,INF666M01IP5,994,
153329,Groww Nifty 200 ETF,INF666M01JV1,994,
153699,Groww Nifty 50 ETF,INF666M01LL8,994,
153583,Groww Nifty 500 Low Volatility 50 ETF,INF666M01LB9,994,
153452,Groww Nifty 500 Momentum 50 ETF,INF666M01KJ4,994,
152764,GROWW NIFTY EV & NEW AGE AUTOMOTIVE ETF,INF666M01IH2,994,
152845,Groww Nifty India Defence ETF,INF666M01IO8,994,
153625,Groww Nifty India Internet ETF,INF666M01LI4,994,
153229,Groww Nifty India Railways PSU ETF,INF666M01JJ6,994,
153524,Groww Silver ETF,INF666M01LA1,994,
151376,HDFC BSE 500 ETF - Growth Option,INF179KC1EZ4,1057,
135854,HDFC BSE Sensex ETF - Growth Plan,INF179KC1HX2,1057,
150476,HDFC NIFTY 100 ETF - Growth Option,INF179KC1HR4,1057,
153403,HDFC NIFTY 1D RATE LIQUID ETF GROWTH,INF179KC1JG3,1057,
135853,HDFC NIFTY 50 ETF - Growth Plan,INF179KC1965,1057,
148461,HDFC NIFTY Bank ETF - GROWTH,INF179KC1HY0,1057,
150621,HDFC NIFTY GROWTH SECTORS 15 ETF - Growth Option,INF179KC1DJ0,1057,
150801,HDFC NIFTY IT ETF - Growth option,INF179KC1IA8,1057,
151374,HDFC NIFTY Midcap 150 ETF - Growth Option,INF179KC1HT0,1057,
150477,HDFC NIFTY NEXT 50 ETF - Growth Option,INF179KC1HS2,1057,
150802,HDFC NIFTY Private Bank ETF - Growth Option,INF179KC1HZ7,1057,
152350,HDFC NIFTY PSU BANK ETF,INF179KC1HW4,1057,
151375,HDFC NIFTY Smallcap 250 ETF - Growth Option,INF179KC1FB2,1057,
150658,HDFC NIFTY100 Low Volatility 30 ETF - Growth Option,INF179KC1HU8,1057,
150620,HDFC NIFTY100 QUALITY 30 ETF - Growth Option,INF179KC1DL6,1057,
150657,HDFC NIFTY200 MOMENTUM 30 ETF - Growth Option,INF179KC1HV6,1057,
150619,HDFC NIFTY 50 VALUE 20 ETF - Growth Option,INF179KC1DK8,1057,
150556,HDFC Silver ETF - Growth Option,INF179KC1DI2,1057,
141957,BHARAT 22 ETF,INF109KB15Y7,1059,
143247,ICICI Prudential BSE 500 ETF,INF109KC1V59,1059,
153378,ICICI Prudential BSE Liquid Rate ETF - Growth,INF109K1A021,1059,
144947,ICICI Prudential BSE Liquid Rate ETF - IDCW,INF109KC1KT9,1059,
139519,ICICI Prudential BSE Midcap Select ETF,INF109KC10W0,1059,
101705,ICICI Prudential BSE Sensex ETF,INF346A01034,1059,
151196,ICICI Prudential Nifty 10 yr Benchmark G-sec ETF,INF109KC18O0,1059,
123004,ICICI Prudential Nifty 100 ETF,INF109KC16V9,1059,
141596,ICICI Prudential Nifty 100 Low Volatility 30 ETF,INF109KC19U5,1059,
150455,ICICI Prudential Nifty 200 Momentum 30 ETF,INF109KC17C7,1059,
151907,ICICI Prudential Nifty 200 Quality 30 ETF,INF109KC18V5,1059,
149928,ICICI Prudential Nifty 5 yr Benchmark G-SEC ETF,INF109KC14A8,1059,
121366,ICICI Prudential Nifty 50 ETF,INF109K012R6,1059,
148456,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,INF109KC17V7,1059,
149463,ICICI Prudential Nifty Auto ETF,INF109KC10V2,1059,
147483,ICICI Prudential Nifty Bank ETF,INF109KC15I8,1059,
151207,ICICI Prudential Nifty Commodities ETF,INF109KC19O8,1059,
153397,ICICI Prudential Nifty EV & New Age Automotive ETF,INF109K1A153,1059,
150879,ICICI Prudential Nifty Financial Services Ex-BaNk ETF,INF109KC17L8,1059,
149072,ICICI Prudential Nifty FMCG ETF,INF109KC19V3,1059,
148957,ICICI Prudential Nifty Healthcare ETF,INF109KC1Q72,1059,
149285,ICICI Prudential Nifty India Consumption ETF,INF109KC1V42,1059,
150526,ICICI Prudential Nifty Infrastructure ETF,INF109KC16E5,1059,
148466,ICICI Prudential Nifty IT ETF,INF109KC16I6,1059,
152769,ICICI Prudential Nifty Metal ETF,INF109KC19W1,1059,
147921,ICICI Prudential Nifty Midcap 150 ETF,INF109KC11W8,1059,
144587,ICICI Prudential Nifty Next 50 ETF,INF109KC1NS5,1059,
152748,ICICI Prudential Nifty Oil & Gas ETF,INF109KC18W3,1059,
147530,ICICI Prudential Nifty Private Bank ETF,INF109KC18U7,1059,
151572,ICICI Prudential Nifty PSU Bank ETF,INF109KC10S8,1059,
153617,ICICI Prudential Nifty Top 15 Equal Weight ETF,INF109K1A344,1059,
152932,ICICI Prudential Nifty200 Value 30 ETF,INF109KC16X5,1059,
139455,ICICI Prudential Nifty50 Value 20 ETF,INF109KC11V0,1059,
149464,ICICI PRUDENTIAL SILVER ETF,INF109KC1Y56,1059,
115284,Invesco India Nifty 50 Exchange Traded Fund,INF205K01DA9,997,
109010,Kotak BSE Sensex ETF,INF174KA1JD7,1061,
153314,Kotak MSCI India ETF,INF174KA1VD2,1061,
153315,Kotak Nifty 100 Equal Weight ETF,INF174KA1UW4,1061,
150000,Kotak Nifty 100 Low Volatility 30 ETF,INF174KA1IY5,1061,
151358,Kotak Nifty 1D Rate Liquid ETF,INF174KA1LV5,1061,
112351,Kotak Nifty 50 ETF,INF174K014P6,1061,
135744,Kotak Nifty 50 Value 20 ETF - Payout of Income Distribution cum capital withdrawal option,INF174K01Z71,1061,
149397,Kotak Nifty Alpha 50 ETF,INF174KA1IA5,1061,
133122,Kotak Nifty Bank ETF,INF174K01F59,1061,
150492,Kotak Nifty India Consumption ETF,INF174KA1JE5,1061,
148763,Kotak Nifty IT ETF,INF174KA1GC5,1061,
153398,Kotak Nifty Midcap 150 ETF,INF174KA1VW2,1061,
149757,Kotak Nifty Midcap 50 ETF,INF174KA1IB3,1061,
150531,Kotak Nifty MNC ETF,INF174KA1JF2,1061,
106929,Kotak Nifty PSU Bank ETF,INF373I01023,1061,
153657,Kotak Nifty200 Quality 30 ETF,INF174KA1WT6,1061,
150948,Kotak Silver ETF,INF174KA1KU9,1061,
135672,LIC MF BSE Sensex ETF,INF767K01OT5,1015,
136473,LIC MF Nifty 100 ETF,INF767K01PC8,1015,
135607,LIC MF Nifty 50 ETF,INF767K01OS7,1015,
133307,LIC MF Nifty 8-13 yr G-Sec ETF,INF767K01MV5,1015,
152404,LIC MF Nifty Midcap 100 ETF,INF767K01RN1,1015,
153379,Mirae Asset BSE 200 Equal Weight ETF,INF769K01OA1,1000,
153384,Mirae Asset BSE Select IPO ETF,INF769K01ON4,1000,
152097,Mirae Asset BSE Sensex ETF,INF769K01KT9,1000,
149379,Mirae Asset Hang Seng TECH ETF,INF769K01HS7,1000,
148572,Mirae Asset Nifty 100 ESG Sector Leaders ETF,INF769K01GS9,1000,
151604,Mirae Asset Nifty 100 Low Volatility 30 ETF,INF769K01JU9,1000,
153045,Mirae Asset Nifty 1D Rate Liquid ETF - Growth,INF769K01MY5,1000,
151908,Mirae Asset Nifty 1D Rate Liquid ETF-IDCW,-,1000,
152134,Mirae Asset Nifty 200 Alpha 30 ETF,INF769K01KU7,1000,
145633,Mirae Asset Nifty 50 ETF,INF769K01EG9,1000,
151695,Mirae Asset Nifty 8-13 yr Gsec ETF,INF769K01KF8,1000,
151857,Mirae Asset Nifty Bank ETF,INF769K01KR3,1000,
152715,Mirae Asset Nifty EV and New Age Automotive ETF,INF769K01LQ3,1000,
149105,Mirae Asset Nifty Financial Services ETF,INF769K01HI8,1000,
153642,Mirae Asset Nifty India Internet ETF,INF769K01PB,1000,
